#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
   6500      1.47e+00      2.68e-02      4.77e-02    9.4e-04
   6600      1.44e+00      1.09e-01      4.67e-02    9.4e-04
   6700      2.24e+00      3.03e-02      7.29e-02    9.4e-04
   6800      1.60e+00      3.59e-02      5.19e-02    9.4e-04
   6900      2.95e+00      8.19e-02      9.58e-02    9.4e-04
   7000      1.86e+00      4.45e-02      6.06e-02    9.4e-04
   7100      1.92e+00      2.24e-02      6.24e-02    9.4e-04
   7200      1.33e+00      2.43e-02      4.32e-02    9.4e-04
   7300      2.32e+00      2.75e-02      7.56e-02    9.4e-04
   7400      1.64e+00      4.76e-02      5.35e-02    9.4e-04
   7500      1.99e+00      1.76e-01      6.45e-02    9.4e-04
   7600      2.28e+00      5.15e-02      7.42e-02    9.4e-04
   7700      1.87e+00      3.84e-02      6.07e-02    9.4e-04
   7800      1.72e+00      3.04e-02      5.59e-02    9.4e-04
   7900      1.52e+00      1.67e-01      4.94e-02    9.4e-04
   8000      1.40e+00      4.21e-02      4.57e-02    9.4e-04
   8100      1.51e+00      2.27e-02      4.93e-02    9.4e-04
   8200      1.60e+00      1.88e-01      5.20e-02    9.4e-04
   8300      2.05e+00      2.73e-01      6.63e-02    9.4e-04
   8400      1.63e+00      7.07e-02      5.32e-02    9.4e-04
   8500      1.24e+00      1.08e-02      4.04e-02    9.4e-04
   8600      1.94e+00      7.88e-02      6.30e-02    9.4e-04
   8700      1.82e+00      6.60e-02      5.94e-02    9.4e-04
   8800      1.11e+00      2.56e-02      3.61e-02    9.4e-04
   8900      1.23e+00      4.66e-02      4.01e-02    9.4e-04
   9000      2.06e+00      1.67e-02      6.70e-02    9.4e-04
   9100      1.26e+00      2.51e-01      4.07e-02    9.4e-04
   9200      2.23e+00      3.58e-02      7.27e-02    9.4e-04
   9300      1.73e+00      4.20e-02      5.64e-02    9.4e-04
   9400      1.29e+00      1.88e-01      4.19e-02    9.4e-04
   9500      1.76e+00      1.51e-01      5.73e-02    9.4e-04
   9600      1.30e+00      1.20e-01      4.24e-02    9.4e-04
   9700      2.01e+00      2.45e-02      6.54e-02    9.4e-04
   9800      1.81e+00      3.02e-02      5.90e-02    9.4e-04
   9900      2.22e+00      1.69e-01      7.21e-02    9.4e-04
  10000      1.76e+00      1.10e-01      5.89e-02    8.9e-04
  10100      1.70e+00      5.17e-02      5.70e-02    8.9e-04
  10200      1.94e+00      2.02e-02      6.51e-02    8.9e-04
  10300      1.35e+00      9.21e-02      4.50e-02    8.9e-04
  10400      2.37e+00      3.28e-02      7.94e-02    8.9e-04
  10500      1.67e+00      4.55e-02      5.59e-02    8.9e-04
  10600      1.89e+00      1.21e-01      6.31e-02    8.9e-04
  10700      1.66e+00      6.52e-02      5.55e-02    8.9e-04
  10800      2.02e+00      9.35e-02      6.76e-02    8.9e-04
  10900      1.76e+00      1.41e-01      5.88e-02    8.9e-04
  11000      1.41e+00      1.25e-01      4.72e-02    8.9e-04
  11100      1.21e+00      5.30e-03      4.05e-02    8.9e-04
  11200      1.84e+00      3.10e-02      6.17e-02    8.9e-04
  11300      1.98e+00      5.33e-02      6.62e-02    8.9e-04
  11400      2.14e+00      7.51e-02      7.15e-02    8.9e-04
  11500      2.26e+00      3.08e-02      7.56e-02    8.9e-04
  11600      1.11e+00      8.34e-02      3.71e-02    8.9e-04
  11700      2.73e+00      2.67e-01      9.11e-02    8.9e-04
  11800      1.51e+00      8.25e-02      5.05e-02    8.9e-04
  11900      1.60e+00      2.96e-02      5.35e-02    8.9e-04
  12000      2.32e+00      1.12e-01      7.77e-02    8.9e-04
  12100      2.14e+00      2.02e-02      7.16e-02    8.9e-04
  12200      1.84e+00      1.48e-01      6.13e-02    8.9e-04
  12300      1.51e+00      4.31e-02      5.06e-02    8.9e-04
  12400      1.79e+00      5.35e-02      5.99e-02    8.9e-04
  12500      1.79e+00      6.35e-02      5.98e-02    8.9e-04
  12600      1.76e+00      5.66e-02      5.91e-02    8.9e-04
  12700      1.43e+00      4.72e-02      4.80e-02    8.9e-04
  12800      1.78e+00      1.74e-01      5.92e-02    8.9e-04
  12900      1.45e+00      2.92e-02      4.87e-02    8.9e-04
  13000      1.47e+00      1.07e-01      4.92e-02    8.9e-04
  13100      1.74e+00      2.57e-02      5.84e-02    8.9e-04
  13200      1.44e+00      3.14e-02      4.81e-02    8.9e-04
  13300      1.54e+00      2.13e-02      5.17e-02    8.9e-04
  13400      1.58e+00      1.90e-02      5.29e-02    8.9e-04
  13500      1.66e+00      5.48e-02      5.56e-02    8.9e-04
  13600      1.68e+00      1.86e-02      5.64e-02    8.9e-04
  13700      1.54e+00      1.49e-02      5.15e-02    8.9e-04
  13800      1.08e+00      2.67e-02      3.61e-02    8.9e-04
  13900      1.20e+00      1.02e-02      4.01e-02    8.9e-04
  14000      1.71e+00      1.33e-01      5.71e-02    8.9e-04
  14100      2.06e+00      6.92e-02      6.89e-02    8.9e-04
  14200      2.16e+00      5.59e-02      7.25e-02    8.9e-04
  14300      1.41e+00      1.14e-02      4.73e-02    8.9e-04
  14400      1.68e+00      4.15e-02      5.62e-02    8.9e-04
  14500      1.52e+00      6.10e-02      5.09e-02    8.9e-04
  14600      1.75e+00      5.68e-02      5.86e-02    8.9e-04
  14700      1.88e+00      6.71e-02      6.28e-02    8.9e-04
  14800      1.98e+00      1.39e-01      6.63e-02    8.9e-04
  14900      1.90e+00      1.10e-01      6.35e-02    8.9e-04
  15000      1.85e+00      9.35e-02      6.36e-02    8.4e-04
  15100      1.41e+00      4.47e-02      4.86e-02    8.4e-04
  15200      1.50e+00      5.91e-02      5.16e-02    8.4e-04
  15300      1.86e+00      3.81e-02      6.40e-02    8.4e-04
  15400      9.60e-01      6.53e-02      3.30e-02    8.4e-04
  15500      1.72e+00      4.29e-02      5.92e-02    8.4e-04
  15600      1.46e+00      6.65e-02      5.03e-02    8.4e-04
  15700      2.08e+00      3.43e-02      7.18e-02    8.4e-04
  15800      2.53e+00      2.84e-02      8.72e-02    8.4e-04
  15900      1.72e+00      3.31e-02      5.91e-02    8.4e-04
  16000      1.18e+00      6.79e-02      4.06e-02    8.4e-04
  16100      1.14e+00      2.64e-02      3.93e-02    8.4e-04
  16200      1.75e+00      3.10e-02      6.03e-02    8.4e-04
  16300      1.88e+00      5.85e-02      6.49e-02    8.4e-04
  16400      1.77e+00      8.74e-02      6.10e-02    8.4e-04
  16500      1.54e+00      7.60e-02      5.29e-02    8.4e-04
  16600      1.63e+00      1.94e-02      5.61e-02    8.4e-04
  16700      1.37e+00      7.26e-02      4.73e-02    8.4e-04
  16800      1.78e+00      4.85e-02      6.15e-02    8.4e-04
  16900      2.21e+00      3.26e-02      7.61e-02    8.4e-04
  17000      1.90e+00      7.59e-02      6.53e-02    8.4e-04
  17100      1.78e+00      2.16e-02      6.13e-02    8.4e-04
  17200      2.13e+00      3.44e-02      7.34e-02    8.4e-04
  17300      1.81e+00      8.00e-02      6.24e-02    8.4e-04
  17400      1.46e+00      2.40e-02      5.03e-02    8.4e-04
  17500      2.21e+00      2.68e-02      7.61e-02    8.4e-04
  17600      1.25e+00      8.82e-02      4.30e-02    8.4e-04
  17700      1.97e+00      3.26e-02      6.80e-02    8.4e-04
  17800      1.07e+00      4.48e-02      3.67e-02    8.4e-04
  17900      1.85e+00      1.96e-02      6.38e-02    8.4e-04
  18000      1.83e+00      3.98e-02      6.32e-02    8.4e-04
  18100      2.01e+00      3.01e-02      6.92e-02    8.4e-04
  18200      1.72e+00      4.52e-02      5.94e-02    8.4e-04
  18300      1.29e+00      3.33e-02      4.46e-02    8.4e-04
  18400      1.39e+00      2.39e-02      4.79e-02    8.4e-04
  18500      1.79e+00      1.84e-02      6.16e-02    8.4e-04
  18600      1.72e+00      3.58e-02      5.92e-02    8.4e-04
  18700      1.93e+00      6.67e-02      6.66e-02    8.4e-04
  18800      1.53e+00      2.98e-02      5.26e-02    8.4e-04
  18900      1.11e+00      1.36e-02      3.84e-02    8.4e-04
  19000      2.24e+00      7.50e-02      7.72e-02    8.4e-04
  19100      2.63e+00      4.25e-02      9.05e-02    8.4e-04
  19200      1.22e+00      4.37e-02      4.19e-02    8.4e-04
  19300      1.22e+00      2.60e-02      4.22e-02    8.4e-04
  19400      1.39e+00      7.04e-02      4.80e-02    8.4e-04
  19500      1.49e+00      1.72e-02      5.15e-02    8.4e-04
  19600      1.96e+00      3.00e-02      6.76e-02    8.4e-04
  19700      1.06e+00      6.19e-02      3.65e-02    8.4e-04
  19800      1.69e+00      2.93e-02      5.84e-02    8.4e-04
  19900      1.88e+00      3.57e-02      6.49e-02    8.4e-04
  20000      1.80e+00      1.34e-02      6.40e-02    7.9e-04
  20100      1.55e+00      3.23e-02      5.48e-02    7.9e-04
  20200      1.44e+00      3.32e-02      5.12e-02    7.9e-04
  20300      2.14e+00      2.89e-02      7.57e-02    7.9e-04
  20400      1.80e+00      2.88e-02      6.37e-02    7.9e-04
  20500      1.06e+00      2.83e-02      3.75e-02    7.9e-04
  20600      1.59e+00      1.79e-02      5.63e-02    7.9e-04
  20700      1.60e+00      3.93e-02      5.69e-02    7.9e-04
  20800      2.06e+00      3.80e-02      7.29e-02    7.9e-04
  20900      1.13e+00      3.62e-02      3.99e-02    7.9e-04
  21000      1.52e+00      2.93e-02      5.39e-02    7.9e-04
  21100      1.13e+00      4.16e-02      3.99e-02    7.9e-04
  21200      1.83e+00      2.99e-02      6.49e-02    7.9e-04
  21300      1.33e+00      3.74e-02      4.72e-02    7.9e-04
  21400      1.61e+00      9.22e-03      5.70e-02    7.9e-04
  21500      1.83e+00      7.36e-03      6.50e-02    7.9e-04
  21600      2.32e+00      1.91e-02      8.22e-02    7.9e-04
  21700      1.42e+00      2.09e-02      5.04e-02    7.9e-04
  21800      1.39e+00      1.23e-02      4.92e-02    7.9e-04
  21900      1.31e+00      1.31e-02      4.66e-02    7.9e-04
  22000      1.44e+00      4.27e-02      5.11e-02    7.9e-04
  22100      1.19e+00      1.36e-02      4.22e-02    7.9e-04
  22200      1.11e+00      1.37e-02      3.94e-02    7.9e-04
  22300      9.21e-01      2.43e-02      3.27e-02    7.9e-04
  22400      2.11e+00      2.26e-02      7.50e-02    7.9e-04
  22500      1.47e+00      1.91e-02      5.21e-02    7.9e-04
  22600      1.30e+00      1.32e-02      4.59e-02    7.9e-04
  22700      1.30e+00      2.86e-02      4.60e-02    7.9e-04
  22800      1.25e+00      2.54e-02      4.43e-02    7.9e-04
  22900      1.50e+00      1.39e-02      5.33e-02    7.9e-04
  23000      1.25e+00      1.39e-02      4.45e-02    7.9e-04
  23100      1.92e+00      3.28e-02      6.81e-02    7.9e-04
  23200      1.70e+00      2.43e-02      6.04e-02    7.9e-04
  23300      1.53e+00      1.17e-02      5.42e-02    7.9e-04
  23400      1.39e+00      9.43e-03      4.93e-02    7.9e-04
  23500      1.44e+00      1.44e-02      5.11e-02    7.9e-04
  23600      1.96e+00      3.39e-02      6.97e-02    7.9e-04
  23700      1.99e+00      4.21e-02      7.07e-02    7.9e-04
  23800      8.00e-01      2.76e-02      2.84e-02    7.9e-04
  23900      1.05e+00      2.25e-02      3.73e-02    7.9e-04
  24000      2.27e+00      3.94e-02      8.04e-02    7.9e-04
  24100      1.74e+00      1.75e-02      6.16e-02    7.9e-04
  24200      1.94e+00      2.85e-02      6.88e-02    7.9e-04
  24300      1.14e+00      7.58e-03      4.03e-02    7.9e-04
  24400      1.97e+00      2.40e-02      7.00e-02    7.9e-04
  24500      1.29e+00      2.97e-02      4.57e-02    7.9e-04
  24600      1.70e+00      1.40e-02      6.02e-02    7.9e-04
  24700      2.05e+00      2.96e-02      7.26e-02    7.9e-04
  24800      1.45e+00      1.17e-02      5.15e-02    7.9e-04
  24900      1.48e+00      2.11e-02      5.26e-02    7.9e-04
  25000      1.55e+00      3.14e-02      5.67e-02    7.5e-04
  25100      1.72e+00      1.93e-02      6.30e-02    7.5e-04
  25200      2.25e+00      3.91e-02      8.20e-02    7.5e-04
  25300      1.99e+00      2.20e-02      7.25e-02    7.5e-04
  25400      1.64e+00      1.72e-02      5.98e-02    7.5e-04
  25500      1.63e+00      2.09e-02      5.96e-02    7.5e-04
  25600      1.40e+00      2.98e-02      5.10e-02    7.5e-04
  25700      1.92e+00      4.16e-02      7.00e-02    7.5e-04
  25800      1.24e+00      1.52e-02      4.53e-02    7.5e-04
  25900      1.41e+00      1.28e-02      5.14e-02    7.5e-04
  26000      1.65e+00      2.09e-02      6.04e-02    7.5e-04
  26100      1.61e+00      1.72e-02      5.88e-02    7.5e-04
  26200      1.45e+00      1.27e-02      5.29e-02    7.5e-04
  26300      1.83e+00      2.81e-02      6.69e-02    7.5e-04
  26400      1.52e+00      1.33e-02      5.54e-02    7.5e-04
  26500      1.01e+00      2.27e-03      3.71e-02    7.5e-04
  26600      1.05e+00      6.46e-03      3.85e-02    7.5e-04
  26700      1.72e+00      1.51e-02      6.29e-02    7.5e-04
  26800      1.77e+00      2.16e-02      6.45e-02    7.5e-04
  26900      1.14e+00      1.19e-02      4.16e-02    7.5e-04
  27000      1.72e+00      1.73e-02      6.28e-02    7.5e-04
  27100      1.54e+00      1.35e-02      5.63e-02    7.5e-04
  27200      1.53e+00      2.32e-02      5.57e-02    7.5e-04
  27300      1.31e+00      2.03e-02      4.77e-02    7.5e-04
  27400      1.88e+00      2.77e-02      6.85e-02    7.5e-04
  27500      1.74e+00      1.45e-02      6.37e-02    7.5e-04
  27600      1.50e+00      2.72e-02      5.48e-02    7.5e-04
  27700      1.15e+00      1.54e-02      4.20e-02    7.5e-04
  27800      1.46e+00      2.53e-02      5.33e-02    7.5e-04
  27900      1.75e+00      2.03e-02      6.39e-02    7.5e-04
  28000      2.37e+00      2.98e-02      8.67e-02    7.5e-04
  28100      1.84e+00      2.29e-02      6.70e-02    7.5e-04
  28200      1.67e+00      1.23e-02      6.10e-02    7.5e-04
  28300      2.04e+00      2.84e-02      7.46e-02    7.5e-04
  28400      1.77e+00      1.23e-02      6.45e-02    7.5e-04
  28500      1.86e+00      1.52e-02      6.79e-02    7.5e-04
  28600      8.14e-01      1.44e-02      2.97e-02    7.5e-04
  28700      1.07e+00      5.25e-02      3.91e-02    7.5e-04
  28800      1.76e+00      2.34e-02      6.42e-02    7.5e-04
  28900      1.52e+00      1.55e-02      5.53e-02    7.5e-04
  29000      1.88e+00      1.97e-02      6.88e-02    7.5e-04
  29100      2.01e+00      1.35e-02      7.33e-02    7.5e-04
  29200      1.45e+00      2.70e-02      5.29e-02    7.5e-04
  29300      1.45e+00      8.76e-03      5.30e-02    7.5e-04
  29400      1.24e+00      1.02e-02      4.53e-02    7.5e-04
  29500      2.00e+00      1.64e-02      7.30e-02    7.5e-04
  29600      1.23e+00      6.50e-03      4.50e-02    7.5e-04
  29700      2.77e+00      3.40e-02      1.01e-01    7.5e-04
  29800      1.38e+00      1.11e-02      5.02e-02    7.5e-04
  29900      1.34e+00      1.24e-02      4.89e-02    7.5e-04
  30000      1.49e+00      2.05e-02      5.60e-02    7.1e-04
  30100      1.23e+00      3.61e-02      4.63e-02    7.1e-04
  30200      1.87e+00      3.16e-02      7.02e-02    7.1e-04
  30300      1.55e+00      2.80e-02      5.82e-02    7.1e-04
  30400      1.01e+00      1.66e-02      3.78e-02    7.1e-04
  30500      1.06e+00      2.36e-02      4.00e-02    7.1e-04
  30600      1.39e+00      9.11e-03      5.22e-02    7.1e-04
  30700      1.11e+00      4.25e-02      4.18e-02    7.1e-04
  30800      1.74e+00      1.57e-02      6.55e-02    7.1e-04
  30900      1.63e+00      3.91e-02      6.13e-02    7.1e-04
  31000      1.49e+00      1.66e-02      5.61e-02    7.1e-04
  31100      1.61e+00      1.56e-02      6.05e-02    7.1e-04
  31200      1.66e+00      2.26e-02      6.24e-02    7.1e-04
  31300      1.35e+00      1.41e-02      5.09e-02    7.1e-04
  31400      1.30e+00      1.21e-02      4.90e-02    7.1e-04
  31500      1.44e+00      2.52e-02      5.42e-02    7.1e-04
  31600      1.72e+00      2.00e-02      6.47e-02    7.1e-04
  31700      1.31e+00      1.70e-02      4.91e-02    7.1e-04
  31800      1.42e+00      3.20e-02      5.32e-02    7.1e-04
  31900      1.60e+00      1.91e-02      6.00e-02    7.1e-04
  32000      1.64e+00      3.23e-02      6.17e-02    7.1e-04
  32100      1.21e+00      1.36e-02      4.54e-02    7.1e-04
  32200      9.93e-01      3.55e-02      3.73e-02    7.1e-04
  32300      1.74e+00      4.01e-02      6.55e-02    7.1e-04
  32400      1.86e+00      3.06e-02      6.99e-02    7.1e-04
  32500      1.70e+00      2.12e-02      6.37e-02    7.1e-04
  32600      1.31e+00      7.04e-03      4.92e-02    7.1e-04
  32700      1.06e+00      1.43e-02      3.97e-02    7.1e-04
  32800      2.62e+00      2.81e-02      9.83e-02    7.1e-04
  32900      1.36e+00      9.96e-03      5.12e-02    7.1e-04
  33000      1.39e+00      2.62e-02      5.21e-02    7.1e-04
  33100      1.52e+00      8.80e-03      5.72e-02    7.1e-04
  33200      1.36e+00      3.08e-02      5.10e-02    7.1e-04
  33300      1.68e+00      1.18e-02      6.30e-02    7.1e-04
  33400      2.06e+00      2.62e-02      7.74e-02    7.1e-04
  33500      1.48e+00      2.34e-02      5.55e-02    7.1e-04
  33600      1.08e+00      1.07e-02      4.06e-02    7.1e-04
  33700      1.52e+00      1.85e-02      5.70e-02    7.1e-04
  33800      1.11e+00      1.15e-02      4.16e-02    7.1e-04
  33900      1.80e+00      2.07e-02      6.75e-02    7.1e-04
  34000      1.45e+00      2.02e-02      5.46e-02    7.1e-04
  34100      2.06e+00      3.01e-02      7.74e-02    7.1e-04
  34200      1.28e+00      1.50e-02      4.81e-02    7.1e-04
  34300      2.07e+00      3.51e-02      7.77e-02    7.1e-04
  34400      1.34e+00      1.29e-02      5.02e-02    7.1e-04
  34500      1.63e+00      1.51e-02      6.11e-02    7.1e-04
  34600      1.21e+00      1.44e-02      4.56e-02    7.1e-04
  34700      1.16e+00      2.30e-02      4.34e-02    7.1e-04
  34800      1.41e+00      1.91e-02      5.28e-02    7.1e-04
  34900      1.05e+00      1.54e-02      3.95e-02    7.1e-04
  35000      1.73e+00      2.25e-02      6.71e-02    6.7e-04
  35100      1.22e+00      1.64e-02      4.71e-02    6.7e-04
  35200      1.08e+00      2.81e-02      4.18e-02    6.7e-04
  35300      1.75e+00      1.74e-02      6.76e-02    6.7e-04
  35400      1.36e+00      1.56e-02      5.27e-02    6.7e-04
  35500      1.30e+00      1.60e-02      5.01e-02    6.7e-04
  35600      1.32e+00      1.59e-02      5.11e-02    6.7e-04
  35700      1.41e+00      3.15e-02      5.44e-02    6.7e-04
  35800      1.34e+00      1.92e-02      5.19e-02    6.7e-04
  35900      1.91e+00      3.28e-02      7.40e-02    6.7e-04
  36000      2.41e+00      3.50e-02      9.32e-02    6.7e-04
  36100      1.24e+00      1.66e-02      4.80e-02    6.7e-04
  36200      1.21e+00      1.18e-02      4.69e-02    6.7e-04
  36300      1.56e+00      2.56e-02      6.02e-02    6.7e-04
  36400      9.61e-01      2.00e-02      3.71e-02    6.7e-04
  36500      1.23e+00      2.36e-02      4.75e-02    6.7e-04
  36600      1.24e+00      1.59e-02      4.81e-02    6.7e-04
  36700      1.11e+00      2.46e-02      4.30e-02    6.7e-04
  36800      1.35e+00      1.75e-02      5.22e-02    6.7e-04
  36900      1.65e+00      2.61e-02      6.38e-02    6.7e-04
  37000      1.08e+00      1.69e-02      4.18e-02    6.7e-04
  37100      1.24e+00      1.58e-02      4.78e-02    6.7e-04
  37200      1.32e+00      2.32e-02      5.12e-02    6.7e-04
  37300      1.37e+00      1.68e-02      5.31e-02    6.7e-04
  37400      1.25e+00      1.89e-02      4.83e-02    6.7e-04
  37500      1.43e+00      1.91e-02      5.53e-02    6.7e-04
  37600      1.27e+00      1.80e-02      4.92e-02    6.7e-04
  37700      1.66e+00      2.97e-02      6.41e-02    6.7e-04
  37800      1.24e+00      1.27e-02      4.79e-02    6.7e-04
  37900      1.47e+00      3.59e-02      5.69e-02    6.7e-04
  38000      1.34e+00      1.11e-02      5.19e-02    6.7e-04
  38100      1.08e+00      2.57e-02      4.16e-02    6.7e-04
  38200      1.77e+00      2.68e-02      6.82e-02    6.7e-04
  38300      9.76e-01      2.19e-02      3.77e-02    6.7e-04
  38400      1.86e+00      1.48e-02      7.19e-02    6.7e-04
  38500      1.47e+00      1.58e-02      5.70e-02    6.7e-04
  38600      1.39e+00      1.34e-02      5.37e-02    6.7e-04
  38700      1.79e+00      2.24e-02      6.93e-02    6.7e-04
  38800      2.16e+00      3.46e-02      8.35e-02    6.7e-04
  38900      1.56e+00      1.62e-02      6.03e-02    6.7e-04
  39000      1.99e+00      3.73e-02      7.68e-02    6.7e-04
  39100      1.02e+00      1.24e-02      3.96e-02    6.7e-04
  39200      1.37e+00      2.84e-02      5.31e-02    6.7e-04
  39300      1.43e+00      2.55e-02      5.53e-02    6.7e-04
  39400      1.98e+00      2.54e-02      7.64e-02    6.7e-04
  39500      1.00e+00      9.72e-03      3.88e-02    6.7e-04
  39600      1.39e+00      1.70e-02      5.37e-02    6.7e-04
  39700      1.48e+00      1.57e-02      5.73e-02    6.7e-04
  39800      1.61e+00      1.57e-02      6.24e-02    6.7e-04
  39900      8.27e-01      1.68e-02      3.20e-02    6.7e-04
  40000      1.18e+00      1.52e-02      4.71e-02    6.3e-04
  40100      1.16e+00      7.31e-03      4.61e-02    6.3e-04
  40200      1.46e+00      2.32e-02      5.79e-02    6.3e-04
  40300      2.12e+00      1.95e-02      8.42e-02    6.3e-04
  40400      1.33e+00      1.30e-02      5.31e-02    6.3e-04
  40500      1.30e+00      1.75e-02      5.16e-02    6.3e-04
  40600      1.23e+00      3.19e-02      4.90e-02    6.3e-04
  40700      1.06e+00      1.77e-02      4.22e-02    6.3e-04
  40800      1.10e+00      8.59e-03      4.39e-02    6.3e-04
  40900      1.08e+00      9.26e-03      4.29e-02    6.3e-04
  41000      1.42e+00      2.33e-02      5.66e-02    6.3e-04
  41100      9.80e-01      8.60e-03      3.90e-02    6.3e-04
  41200      1.33e+00      7.21e-03      5.30e-02    6.3e-04
  41300      1.80e+00      2.84e-02      7.16e-02    6.3e-04
  41400      2.07e+00      4.27e-02      8.22e-02    6.3e-04
  41500      1.24e+00      1.72e-02      4.94e-02    6.3e-04
  41600      1.20e+00      1.49e-02      4.79e-02    6.3e-04
  41700      1.49e+00      2.25e-02      5.94e-02    6.3e-04
  41800      9.87e-01      8.59e-03      3.93e-02    6.3e-04
  41900      1.71e+00      1.86e-02      6.80e-02    6.3e-04
  42000      1.53e+00      7.98e-03      6.09e-02    6.3e-04
  42100      1.44e+00      1.50e-02      5.72e-02    6.3e-04
  42200      1.24e+00      3.00e-02      4.93e-02    6.3e-04
  42300      8.45e-01      1.25e-02      3.36e-02    6.3e-04
  42400      1.14e+00      2.93e-02      4.53e-02    6.3e-04
  42500      7.80e-01      1.57e-02      3.10e-02    6.3e-04
  42600      1.62e+00      2.23e-02      6.43e-02    6.3e-04
  42700      1.87e+00      1.46e-02      7.46e-02    6.3e-04
  42800      1.27e+00      1.30e-02      5.07e-02    6.3e-04
  42900      6.75e-01      2.49e-02      2.68e-02    6.3e-04
  43000      1.03e+00      1.91e-02      4.09e-02    6.3e-04
  43100      1.67e+00      2.74e-02      6.63e-02    6.3e-04
  43200      1.47e+00      1.50e-02      5.85e-02    6.3e-04
  43300      1.57e+00      3.80e-02      6.23e-02    6.3e-04
  43400      1.15e+00      1.54e-02      4.58e-02    6.3e-04
